vid,split,category,filename,video_path,audio_path,inter_frame_path
f75O_cC-0M0,train,playing drum kit,f75O_cC-0M0_000030,video/f75O_cC-0M0_30000_40000.mp4,audio_wav/f75O_cC-0M0_000030.wav,inter_frame/f75O_cC-0M0_000030.png
-diPczRE_-M,train,ambulance siren,-diPczRE_-M_000008,video/-diPczRE_-M_8000_18000.mp4,audio_wav/-diPczRE_-M_000008.wav,inter_frame/-diPczRE_-M_000008.png
BfcP_0HJOPs,train,foghorn,BfcP_0HJOPs_000095,video/BfcP_0HJOPs_95000_105000.mp4,audio_wav/BfcP_0HJOPs_000095.wav,inter_frame/BfcP_0HJOPs_000095.png
4SwLTMZXyZU,train,male singing,4SwLTMZXyZU_000030,video/4SwLTMZXyZU_30000_40000.mp4,audio_wav/4SwLTMZXyZU_000030.wav,inter_frame/4SwLTMZXyZU_000030.png
QgErfMgQE-s,train,canary calling,QgErfMgQE-s_000105,video/QgErfMgQE-s_105000_115000.mp4,audio_wav/QgErfMgQE-s_000105.wav,inter_frame/QgErfMgQE-s_000105.png
c83uOyO4l70,train,playing glockenspiel,c83uOyO4l70_000087,video/c83uOyO4l70_87000_97000.mp4,audio_wav/c83uOyO4l70_000087.wav,inter_frame/c83uOyO4l70_000087.png
Rc9rYMRGpCY,train,people slurping,Rc9rYMRGpCY_000354,video/Rc9rYMRGpCY_354000_364000.mp4,audio_wav/Rc9rYMRGpCY_000354.wav,inter_frame/Rc9rYMRGpCY_000354.png
OQIxsqafZbc,train,orchestra,OQIxsqafZbc_000210,video/OQIxsqafZbc_210000_220000.mp4,audio_wav/OQIxsqafZbc_000210.wav,inter_frame/OQIxsqafZbc_000210.png
8c2i2DKn9KM,train,singing choir,8c2i2DKn9KM_000258,video/8c2i2DKn9KM_258000_268000.mp4,audio_wav/8c2i2DKn9KM_000258.wav,inter_frame/8c2i2DKn9KM_000258.png
OkorwMytc7w,train,playing didgeridoo,OkorwMytc7w_000185,video/OkorwMytc7w_185000_195000.mp4,audio_wav/OkorwMytc7w_000185.wav,inter_frame/OkorwMytc7w_000185.png
KSpsLu32E3s,train,playing tambourine,KSpsLu32E3s_000194,video/KSpsLu32E3s_194000_204000.mp4,audio_wav/KSpsLu32E3s_000194.wav,inter_frame/KSpsLu32E3s_000194.png
QYMPYgEBxp0,train,playing ukulele,QYMPYgEBxp0_000619,video/QYMPYgEBxp0_619000_629000.mp4,audio_wav/QYMPYgEBxp0_000619.wav,inter_frame/QYMPYgEBxp0_000619.png
6y5ZBZx4vng,train,pig oinking,6y5ZBZx4vng_000008,video/6y5ZBZx4vng_8000_18000.mp4,audio_wav/6y5ZBZx4vng_000008.wav,inter_frame/6y5ZBZx4vng_000008.png
_jpdWLTUDac,train,playing vibraphone,_jpdWLTUDac_000168,video/_jpdWLTUDac_168000_178000.mp4,audio_wav/_jpdWLTUDac_000168.wav,inter_frame/_jpdWLTUDac_000168.png
Cu81acyR1hU,train,sliding door,Cu81acyR1hU_000557,video/Cu81acyR1hU_557000_567000.mp4,audio_wav/Cu81acyR1hU_000557.wav,inter_frame/Cu81acyR1hU_000557.png
s299um6Gq6w,train,yodelling,s299um6Gq6w_000002,video/s299um6Gq6w_2000_12000.mp4,audio_wav/s299um6Gq6w_000002.wav,inter_frame/s299um6Gq6w_000002.png
OLWelzdDjNI,train,alarm clock ringing,OLWelzdDjNI_000326,video/OLWelzdDjNI_326000_336000.mp4,audio_wav/OLWelzdDjNI_000326.wav,inter_frame/OLWelzdDjNI_000326.png
BADTubaKbrE,train,bird wings flapping,BADTubaKbrE_000220,video/BADTubaKbrE_220000_230000.mp4,audio_wav/BADTubaKbrE_000220.wav,inter_frame/BADTubaKbrE_000220.png
3UsYK848Jbg,train,playing french horn,3UsYK848Jbg_000149,video/3UsYK848Jbg_149000_159000.mp4,audio_wav/3UsYK848Jbg_000149.wav,inter_frame/3UsYK848Jbg_000149.png
g_wNgdCl9Ss,train,fox barking,g_wNgdCl9Ss_000034,video/g_wNgdCl9Ss_34000_44000.mp4,audio_wav/g_wNgdCl9Ss_000034.wav,inter_frame/g_wNgdCl9Ss_000034.png
CCViGW1PoEI,train,people burping,CCViGW1PoEI_000080,video/CCViGW1PoEI_80000_90000.mp4,audio_wav/CCViGW1PoEI_000080.wav,inter_frame/CCViGW1PoEI_000080.png
tMpfnypHSu0,train,driving buses,tMpfnypHSu0_000030,video/tMpfnypHSu0_30000_40000.mp4,audio_wav/tMpfnypHSu0_000030.wav,inter_frame/tMpfnypHSu0_000030.png
_PtI9SZZCqo,train,slot machine,_PtI9SZZCqo_000099,video/_PtI9SZZCqo_99000_109000.mp4,audio_wav/_PtI9SZZCqo_000099.wav,inter_frame/_PtI9SZZCqo_000099.png
slvLIvuABjo,train,playing harpsichord,slvLIvuABjo_000028,video/slvLIvuABjo_28000_38000.mp4,audio_wav/slvLIvuABjo_000028.wav,inter_frame/slvLIvuABjo_000028.png
M1Kx8q8sGJc,train,"railroad car, train wagon",M1Kx8q8sGJc_000020,video/M1Kx8q8sGJc_20000_30000.mp4,audio_wav/M1Kx8q8sGJc_000020.wav,inter_frame/M1Kx8q8sGJc_000020.png
JiG5JtmiUWw,train,machine gun shooting,JiG5JtmiUWw_000280,video/JiG5JtmiUWw_280000_290000.mp4,audio_wav/JiG5JtmiUWw_000280.wav,inter_frame/JiG5JtmiUWw_000280.png
m_M2q8JpfMU,train,"playing violin, fiddle",m_M2q8JpfMU_000030,video/m_M2q8JpfMU_30000_40000.mp4,audio_wav/m_M2q8JpfMU_000030.wav,inter_frame/m_M2q8JpfMU_000030.png
vK8wgZsCa3o,train,typing on computer keyboard,vK8wgZsCa3o_000060,video/vK8wgZsCa3o_60000_70000.mp4,audio_wav/vK8wgZsCa3o_000060.wav,inter_frame/vK8wgZsCa3o_000060.png
85AWIZOberU,train,train horning,85AWIZOberU_000000,video/85AWIZOberU_0_10000.mp4,audio_wav/85AWIZOberU_000000.wav,inter_frame/85AWIZOberU_000000.png
z7eHPY5Dk9s,train,playing gong,z7eHPY5Dk9s_000692,video/z7eHPY5Dk9s_692000_702000.mp4,audio_wav/z7eHPY5Dk9s_000692.wav,inter_frame/z7eHPY5Dk9s_000692.png
Edm4XnCKdfM,train,playing bass guitar,Edm4XnCKdfM_000036,video/Edm4XnCKdfM_36000_46000.mp4,audio_wav/Edm4XnCKdfM_000036.wav,inter_frame/Edm4XnCKdfM_000036.png
IxLz7ic7bbU,train,planing timber,IxLz7ic7bbU_000120,video/IxLz7ic7bbU_120000_130000.mp4,audio_wav/IxLz7ic7bbU_000120.wav,inter_frame/IxLz7ic7bbU_000120.png
M5H0WMJDTqg,train,typing on typewriter,M5H0WMJDTqg_000274,video/M5H0WMJDTqg_274000_284000.mp4,audio_wav/M5H0WMJDTqg_000274.wav,inter_frame/M5H0WMJDTqg_000274.png
564OgHriY7U,train,playing cello,564OgHriY7U_000390,video/564OgHriY7U_390000_400000.mp4,audio_wav/564OgHriY7U_000390.wav,inter_frame/564OgHriY7U_000390.png
FLjHIfRfrBM,train,cricket chirping,FLjHIfRfrBM_000095,video/FLjHIfRfrBM_95000_105000.mp4,audio_wav/FLjHIfRfrBM_000095.wav,inter_frame/FLjHIfRfrBM_000095.png
dilieZz-umQ,train,"pigeon, dove cooing",dilieZz-umQ_000020,video/dilieZz-umQ_20000_30000.mp4,audio_wav/dilieZz-umQ_000020.wav,inter_frame/dilieZz-umQ_000020.png
DubeEh8q_88,train,lighting firecrackers,DubeEh8q_88_000000,video/DubeEh8q_88_0_10000.mp4,audio_wav/DubeEh8q_88_000000.wav,inter_frame/DubeEh8q_88_000000.png
U2dHQf2U9GE,train,playing electric guitar,U2dHQf2U9GE_000030,video/U2dHQf2U9GE_30000_40000.mp4,audio_wav/U2dHQf2U9GE_000030.wav,inter_frame/U2dHQf2U9GE_000030.png
DF5LtYwhU9M,train,people screaming,DF5LtYwhU9M_000000,video/DF5LtYwhU9M_0_10000.mp4,audio_wav/DF5LtYwhU9M_000000.wav,inter_frame/DF5LtYwhU9M_000000.png
Z4yOeJPqzqM,train,playing darts,Z4yOeJPqzqM_000286,video/Z4yOeJPqzqM_286000_296000.mp4,audio_wav/Z4yOeJPqzqM_000286.wav,inter_frame/Z4yOeJPqzqM_000286.png
oazulH1mH2Y,train,people hiccup,oazulH1mH2Y_000010,video/oazulH1mH2Y_10000_20000.mp4,audio_wav/oazulH1mH2Y_000010.wav,inter_frame/oazulH1mH2Y_000010.png
GLbnJGvv_a8,train,playing trumpet,GLbnJGvv_a8_000058,video/GLbnJGvv_a8_58000_68000.mp4,audio_wav/GLbnJGvv_a8_000058.wav,inter_frame/GLbnJGvv_a8_000058.png
D9iHByV3LfE,train,tap dancing,D9iHByV3LfE_000011,video/D9iHByV3LfE_11000_21000.mp4,audio_wav/D9iHByV3LfE_000011.wav,inter_frame/D9iHByV3LfE_000011.png
0tddBX9hYLA,train,playing acoustic guitar,0tddBX9hYLA_000030,video/0tddBX9hYLA_30000_40000.mp4,audio_wav/0tddBX9hYLA_000030.wav,inter_frame/0tddBX9hYLA_000030.png
jvIuht_NQmI,train,bowling impact,jvIuht_NQmI_000221,video/jvIuht_NQmI_221000_231000.mp4,audio_wav/jvIuht_NQmI_000221.wav,inter_frame/jvIuht_NQmI_000221.png
7XyfvS1h6tk,train,playing cymbal,7XyfvS1h6tk_000010,video/7XyfvS1h6tk_10000_20000.mp4,audio_wav/7XyfvS1h6tk_000010.wav,inter_frame/7XyfvS1h6tk_000010.png
SnFZm7EQg3g,train,dinosaurs bellowing,SnFZm7EQg3g_000000,video/SnFZm7EQg3g_0_10000.mp4,audio_wav/SnFZm7EQg3g_000000.wav,inter_frame/SnFZm7EQg3g_000000.png
fuxgBzCJdtQ,train,elk bugling,fuxgBzCJdtQ_000002,video/fuxgBzCJdtQ_2000_12000.mp4,audio_wav/fuxgBzCJdtQ_000002.wav,inter_frame/fuxgBzCJdtQ_000002.png
DYl7oj0pHGQ,train,cat purring,DYl7oj0pHGQ_000070,video/DYl7oj0pHGQ_70000_80000.mp4,audio_wav/DYl7oj0pHGQ_000070.wav,inter_frame/DYl7oj0pHGQ_000070.png
e2GqlgPs3h8,train,playing cornet,e2GqlgPs3h8_000019,video/e2GqlgPs3h8_19000_29000.mp4,audio_wav/e2GqlgPs3h8_000019.wav,inter_frame/e2GqlgPs3h8_000019.png
YG2cejVg9Nw,train,snake hissing,YG2cejVg9Nw_000013,video/YG2cejVg9Nw_13000_23000.mp4,audio_wav/YG2cejVg9Nw_000013.wav,inter_frame/YG2cejVg9Nw_000013.png
k4bJ0DpkApY,train,people clapping,k4bJ0DpkApY_000320,video/k4bJ0DpkApY_320000_330000.mp4,audio_wav/k4bJ0DpkApY_000320.wav,inter_frame/k4bJ0DpkApY_000320.png
B39x6m_9-xQ,train,chinchilla barking,B39x6m_9-xQ_000077,video/B39x6m_9-xQ_77000_87000.mp4,audio_wav/B39x6m_9-xQ_000077.wav,inter_frame/B39x6m_9-xQ_000077.png
8lyzeFt2FRk,train,playing steelpan,8lyzeFt2FRk_000019,video/8lyzeFt2FRk_19000_29000.mp4,audio_wav/8lyzeFt2FRk_000019.wav,inter_frame/8lyzeFt2FRk_000019.png
Gnb99gtFpOU,train,vacuum cleaner cleaning floors,Gnb99gtFpOU_000303,video/Gnb99gtFpOU_303000_313000.mp4,audio_wav/Gnb99gtFpOU_000303.wav,inter_frame/Gnb99gtFpOU_000303.png
QH58ZAJ3nBg,train,"ice cream truck, ice cream van",QH58ZAJ3nBg_000402,video/QH58ZAJ3nBg_402000_412000.mp4,audio_wav/QH58ZAJ3nBg_000402.wav,inter_frame/QH58ZAJ3nBg_000402.png
r_ESyN9g0dc,train,cat hissing,r_ESyN9g0dc_000030,video/r_ESyN9g0dc_30000_40000.mp4,audio_wav/r_ESyN9g0dc_000030.wav,inter_frame/r_ESyN9g0dc_000030.png
WobE6bybuoA,train,tapping guitar,WobE6bybuoA_000110,video/WobE6bybuoA_110000_120000.mp4,audio_wav/WobE6bybuoA_000110.wav,inter_frame/WobE6bybuoA_000110.png
f5ZK5oarny8,train,gibbon howling,f5ZK5oarny8_000039,video/f5ZK5oarny8_39000_49000.mp4,audio_wav/f5ZK5oarny8_000039.wav,inter_frame/f5ZK5oarny8_000039.png
_EK5BUTUFeQ,train,singing bowl,_EK5BUTUFeQ_000109,video/_EK5BUTUFeQ_109000_119000.mp4,audio_wav/_EK5BUTUFeQ_000109.wav,inter_frame/_EK5BUTUFeQ_000109.png
8MLyXIN6baA,train,lions growling,8MLyXIN6baA_000030,video/8MLyXIN6baA_30000_40000.mp4,audio_wav/8MLyXIN6baA_000030.wav,inter_frame/8MLyXIN6baA_000030.png
0-a1YTTAmRM,train,train wheels squealing,0-a1YTTAmRM_000171,video/0-a1YTTAmRM_171000_181000.mp4,audio_wav/0-a1YTTAmRM_000171.wav,inter_frame/0-a1YTTAmRM_000171.png
3Rq_trM8Mxo,train,playing table tennis,3Rq_trM8Mxo_000162,video/3Rq_trM8Mxo_162000_172000.mp4,audio_wav/3Rq_trM8Mxo_000162.wav,inter_frame/3Rq_trM8Mxo_000162.png
UW1MVz3CWmE,train,playing oboe,UW1MVz3CWmE_000164,video/UW1MVz3CWmE_164000_174000.mp4,audio_wav/UW1MVz3CWmE_000164.wav,inter_frame/UW1MVz3CWmE_000164.png
WDteUJK2CQg,train,horse clip-clop,WDteUJK2CQg_000066,video/WDteUJK2CQg_66000_76000.mp4,audio_wav/WDteUJK2CQg_000066.wav,inter_frame/WDteUJK2CQg_000066.png
HZ-BwxgrS6o,train,people crowd,HZ-BwxgrS6o_000000,video/HZ-BwxgrS6o_0_10000.mp4,audio_wav/HZ-BwxgrS6o_000000.wav,inter_frame/HZ-BwxgrS6o_000000.png
ZpS7YEKIM4g,train,skidding,ZpS7YEKIM4g_000160,video/ZpS7YEKIM4g_160000_170000.mp4,audio_wav/ZpS7YEKIM4g_000160.wav,inter_frame/ZpS7YEKIM4g_000160.png
NNZBHJXOpGA,train,sailing,NNZBHJXOpGA_000072,video/NNZBHJXOpGA_72000_82000.mp4,audio_wav/NNZBHJXOpGA_000072.wav,inter_frame/NNZBHJXOpGA_000072.png
N2-Cc1H5yII,train,playing shofar,N2-Cc1H5yII_000084,video/N2-Cc1H5yII_84000_94000.mp4,audio_wav/N2-Cc1H5yII_000084.wav,inter_frame/N2-Cc1H5yII_000084.png
fj3eP2mYz8k,train,playing lacrosse,fj3eP2mYz8k_000021,video/fj3eP2mYz8k_21000_31000.mp4,audio_wav/fj3eP2mYz8k_000021.wav,inter_frame/fj3eP2mYz8k_000021.png
PdpvpKt-r7k,train,"bird chirping, tweeting",PdpvpKt-r7k_000038,video/PdpvpKt-r7k_38000_48000.mp4,audio_wav/PdpvpKt-r7k_000038.wav,inter_frame/PdpvpKt-r7k_000038.png
XHv2FucDq4U,train,people cheering,XHv2FucDq4U_000073,video/XHv2FucDq4U_73000_83000.mp4,audio_wav/XHv2FucDq4U_000073.wav,inter_frame/XHv2FucDq4U_000073.png
1jV4D0SVRNo,train,people running,1jV4D0SVRNo_000030,video/1jV4D0SVRNo_30000_40000.mp4,audio_wav/1jV4D0SVRNo_000030.wav,inter_frame/1jV4D0SVRNo_000030.png
OoF168vGFEY,train,playing double bass,OoF168vGFEY_000030,video/OoF168vGFEY_30000_40000.mp4,audio_wav/OoF168vGFEY_000030.wav,inter_frame/OoF168vGFEY_000030.png
Z8sYf8YA10Y,train,playing harp,Z8sYf8YA10Y_000355,video/Z8sYf8YA10Y_355000_365000.mp4,audio_wav/Z8sYf8YA10Y_000355.wav,inter_frame/Z8sYf8YA10Y_000355.png
a1Fl2okChlw,train,people coughing,a1Fl2okChlw_000000,video/a1Fl2okChlw_0_10000.mp4,audio_wav/a1Fl2okChlw_000000.wav,inter_frame/a1Fl2okChlw_000000.png
gJxIPFD0Rtc,train,striking pool,gJxIPFD0Rtc_000212,video/gJxIPFD0Rtc_212000_222000.mp4,audio_wav/gJxIPFD0Rtc_000212.wav,inter_frame/gJxIPFD0Rtc_000212.png
P4IYVzQTKZs,train,"motorboat, speedboat acceleration",P4IYVzQTKZs_000030,video/P4IYVzQTKZs_30000_40000.mp4,audio_wav/P4IYVzQTKZs_000030.wav,inter_frame/P4IYVzQTKZs_000030.png
CTVRmnklMHI,train,playing trombone,CTVRmnklMHI_000340,video/CTVRmnklMHI_340000_350000.mp4,audio_wav/CTVRmnklMHI_000340.wav,inter_frame/CTVRmnklMHI_000340.png
tbD8DO_dPOA,train,reversing beeps,tbD8DO_dPOA_000048,video/tbD8DO_dPOA_48000_58000.mp4,audio_wav/tbD8DO_dPOA_000048.wav,inter_frame/tbD8DO_dPOA_000048.png
sOtpvMlQ2EQ,train,stream burbling,sOtpvMlQ2EQ_000010,video/sOtpvMlQ2EQ_10000_20000.mp4,audio_wav/sOtpvMlQ2EQ_000010.wav,inter_frame/sOtpvMlQ2EQ_000010.png
3ke5s3AxbKU,train,bouncing on trampoline,3ke5s3AxbKU_000042,video/3ke5s3AxbKU_42000_52000.mp4,audio_wav/3ke5s3AxbKU_000042.wav,inter_frame/3ke5s3AxbKU_000042.png
Pl7SlZoPP_I,train,airplane flyby,Pl7SlZoPP_I_000064,video/Pl7SlZoPP_I_64000_74000.mp4,audio_wav/Pl7SlZoPP_I_000064.wav,inter_frame/Pl7SlZoPP_I_000064.png
5IdMConJdQU,train,people slapping,5IdMConJdQU_000002,video/5IdMConJdQU_2000_12000.mp4,audio_wav/5IdMConJdQU_000002.wav,inter_frame/5IdMConJdQU_000002.png
XHzbIDVtJOs,train,people eating apple,XHzbIDVtJOs_000049,video/XHzbIDVtJOs_49000_59000.mp4,audio_wav/XHzbIDVtJOs_000049.wav,inter_frame/XHzbIDVtJOs_000049.png
1vD1VWCvP0Y,train,firing muskets,1vD1VWCvP0Y_000140,video/1vD1VWCvP0Y_140000_150000.mp4,audio_wav/1vD1VWCvP0Y_000140.wav,inter_frame/1vD1VWCvP0Y_000140.png
TjRfU2hIb4s,train,sharpen knife,TjRfU2hIb4s_000109,video/TjRfU2hIb4s_109000_119000.mp4,audio_wav/TjRfU2hIb4s_000109.wav,inter_frame/TjRfU2hIb4s_000109.png
J2FOdWsS0gg,train,female singing,J2FOdWsS0gg_000030,video/J2FOdWsS0gg_30000_40000.mp4,audio_wav/J2FOdWsS0gg_000030.wav,inter_frame/J2FOdWsS0gg_000030.png
ojjK35CQ4Fk,train,opening or closing car electric windows,ojjK35CQ4Fk_000001,video/ojjK35CQ4Fk_1000_11000.mp4,audio_wav/ojjK35CQ4Fk_000001.wav,inter_frame/ojjK35CQ4Fk_000001.png
lEV0FdYwrdM,train,playing bassoon,lEV0FdYwrdM_000019,video/lEV0FdYwrdM_19000_29000.mp4,audio_wav/lEV0FdYwrdM_000019.wav,inter_frame/lEV0FdYwrdM_000019.png
iVdBkTM6-MM,train,people farting,iVdBkTM6-MM_000010,video/iVdBkTM6-MM_10000_20000.mp4,audio_wav/iVdBkTM6-MM_000010.wav,inter_frame/iVdBkTM6-MM_000010.png
GGpsYonZ3XE,train,baby laughter,GGpsYonZ3XE_000030,video/GGpsYonZ3XE_30000_40000.mp4,audio_wav/GGpsYonZ3XE_000030.wav,inter_frame/GGpsYonZ3XE_000030.png
rwy35LyWDiY,train,people marching,rwy35LyWDiY_000313,video/rwy35LyWDiY_313000_323000.mp4,audio_wav/rwy35LyWDiY_000313.wav,inter_frame/rwy35LyWDiY_000313.png
IhfmN-OT2C8,train,skiing,IhfmN-OT2C8_000035,video/IhfmN-OT2C8_35000_45000.mp4,audio_wav/IhfmN-OT2C8_000035.wav,inter_frame/IhfmN-OT2C8_000035.png
dfWjWNmZ-YY,train,wood thrush calling,dfWjWNmZ-YY_000047,video/dfWjWNmZ-YY_47000_57000.mp4,audio_wav/dfWjWNmZ-YY_000047.wav,inter_frame/dfWjWNmZ-YY_000047.png
UllPtX8kuKw,train,playing snare drum,UllPtX8kuKw_000255,video/UllPtX8kuKw_255000_265000.mp4,audio_wav/UllPtX8kuKw_000255.wav,inter_frame/UllPtX8kuKw_000255.png
x7stSvl6PHE,train,cell phone buzzing,x7stSvl6PHE_000091,video/x7stSvl6PHE_91000_101000.mp4,audio_wav/x7stSvl6PHE_000091.wav,inter_frame/x7stSvl6PHE_000091.png
C4aVdbQKiEg,train,using sewing machines,C4aVdbQKiEg_000100,video/C4aVdbQKiEg_100000_110000.mp4,audio_wav/C4aVdbQKiEg_000100.wav,inter_frame/C4aVdbQKiEg_000100.png
RUcfFrNch9c,train,toilet flushing,RUcfFrNch9c_000000,video/RUcfFrNch9c_0_10000.mp4,audio_wav/RUcfFrNch9c_000000.wav,inter_frame/RUcfFrNch9c_000000.png
RTdHyXvkOOw,train,coyote howling,RTdHyXvkOOw_000002,video/RTdHyXvkOOw_2000_12000.mp4,audio_wav/RTdHyXvkOOw_000002.wav,inter_frame/RTdHyXvkOOw_000002.png
mfWtzedthMU,train,baby babbling,mfWtzedthMU_000021,video/mfWtzedthMU_21000_31000.mp4,audio_wav/mfWtzedthMU_000021.wav,inter_frame/mfWtzedthMU_000021.png
0e47JpKHBm8,train,playing flute,0e47JpKHBm8_000306,video/0e47JpKHBm8_306000_316000.mp4,audio_wav/0e47JpKHBm8_000306.wav,inter_frame/0e47JpKHBm8_000306.png
xl-ZJMane_U,train,"race car, auto racing",xl-ZJMane_U_000270,video/xl-ZJMane_U_270000_280000.mp4,audio_wav/xl-ZJMane_U_000270.wav,inter_frame/xl-ZJMane_U_000270.png
jYzAJzVBdS4,train,"bee, wasp, etc. buzzing",jYzAJzVBdS4_000350,video/jYzAJzVBdS4_350000_360000.mp4,audio_wav/jYzAJzVBdS4_000350.wav,inter_frame/jYzAJzVBdS4_000350.png
VNTJglF_TeU,train,cheetah chirrup,VNTJglF_TeU_000004,video/VNTJglF_TeU_4000_14000.mp4,audio_wav/VNTJglF_TeU_000004.wav,inter_frame/VNTJglF_TeU_000004.png
6MzediJVEaE,train,black capped chickadee calling,6MzediJVEaE_000268,video/6MzediJVEaE_268000_278000.mp4,audio_wav/6MzediJVEaE_000268.wav,inter_frame/6MzediJVEaE_000268.png
fAAElieB9x4,train,basketball bounce,fAAElieB9x4_000050,video/fAAElieB9x4_50000_60000.mp4,audio_wav/fAAElieB9x4_000050.wav,inter_frame/fAAElieB9x4_000050.png
IMN42wrdwfI,train,mouse pattering,IMN42wrdwfI_000125,video/IMN42wrdwfI_125000_135000.mp4,audio_wav/IMN42wrdwfI_000125.wav,inter_frame/IMN42wrdwfI_000125.png
380p6Qix7LM,train,turkey gobbling,380p6Qix7LM_000111,video/380p6Qix7LM_111000_121000.mp4,audio_wav/380p6Qix7LM_000111.wav,inter_frame/380p6Qix7LM_000111.png
dm-6BfncKrA,train,civil defense siren,dm-6BfncKrA_000001,video/dm-6BfncKrA_1000_11000.mp4,audio_wav/dm-6BfncKrA_000001.wav,inter_frame/dm-6BfncKrA_000001.png
-KifOY3Xxd8,train,crow cawing,-KifOY3Xxd8_000006,video/-KifOY3Xxd8_6000_16000.mp4,audio_wav/-KifOY3Xxd8_000006.wav,inter_frame/-KifOY3Xxd8_000006.png
b0D-rIsEsIY,train,cat meowing,b0D-rIsEsIY_000030,video/b0D-rIsEsIY_30000_40000.mp4,audio_wav/b0D-rIsEsIY_000030.wav,inter_frame/b0D-rIsEsIY_000030.png
3_5qzOMET1U,train,fireworks banging,3_5qzOMET1U_000030,video/3_5qzOMET1U_30000_40000.mp4,audio_wav/3_5qzOMET1U_000030.wav,inter_frame/3_5qzOMET1U_000030.png
EK56Obpu5ME,train,elephant trumpeting,EK56Obpu5ME_000007,video/EK56Obpu5ME_7000_17000.mp4,audio_wav/EK56Obpu5ME_000007.wav,inter_frame/EK56Obpu5ME_000007.png
by5umnFUoI8,train,playing tennis,by5umnFUoI8_000000,video/by5umnFUoI8_0_10000.mp4,audio_wav/by5umnFUoI8_000000.wav,inter_frame/by5umnFUoI8_000000.png
Nsorb_tyeEE,train,playing theremin,Nsorb_tyeEE_000135,video/Nsorb_tyeEE_135000_145000.mp4,audio_wav/Nsorb_tyeEE_000135.wav,inter_frame/Nsorb_tyeEE_000135.png
oudGaSuX7gw,train,hedge trimmer running,oudGaSuX7gw_000020,video/oudGaSuX7gw_20000_30000.mp4,audio_wav/oudGaSuX7gw_000020.wav,inter_frame/oudGaSuX7gw_000020.png
VkbdLnRfMFc,train,"female speech, woman speaking",VkbdLnRfMFc_000030,video/VkbdLnRfMFc_30000_40000.mp4,audio_wav/VkbdLnRfMFc_000030.wav,inter_frame/VkbdLnRfMFc_000030.png
wbe9ZY5fOdo,train,people battle cry,wbe9ZY5fOdo_000013,video/wbe9ZY5fOdo_13000_23000.mp4,audio_wav/wbe9ZY5fOdo_000013.wav,inter_frame/wbe9ZY5fOdo_000013.png
qgx4PVoTkFI,train,playing clarinet,qgx4PVoTkFI_000086,video/qgx4PVoTkFI_86000_96000.mp4,audio_wav/qgx4PVoTkFI_000086.wav,inter_frame/qgx4PVoTkFI_000086.png
JqhHVfNQmHg,train,playing synthesizer,JqhHVfNQmHg_000551,video/JqhHVfNQmHg_551000_561000.mp4,audio_wav/JqhHVfNQmHg_000551.wav,inter_frame/JqhHVfNQmHg_000551.png
olNSHb8kvso,train,hail,olNSHb8kvso_000018,video/olNSHb8kvso_18000_28000.mp4,audio_wav/olNSHb8kvso_000018.wav,inter_frame/olNSHb8kvso_000018.png
lMn3-68nnV8,train,"alligators, crocodiles hissing",lMn3-68nnV8_000317,video/lMn3-68nnV8_317000_327000.mp4,audio_wav/lMn3-68nnV8_000317.wav,inter_frame/lMn3-68nnV8_000317.png
mBh7lol3PeQ,train,printer printing,mBh7lol3PeQ_000040,video/mBh7lol3PeQ_40000_50000.mp4,audio_wav/mBh7lol3PeQ_000040.wav,inter_frame/mBh7lol3PeQ_000040.png
FsHwo72VBrA,train,mosquito buzzing,FsHwo72VBrA_000503,video/FsHwo72VBrA_503000_513000.mp4,audio_wav/FsHwo72VBrA_000503.wav,inter_frame/FsHwo72VBrA_000503.png
ZPIZnA_U-IA,train,playing piano,ZPIZnA_U-IA_000150,video/ZPIZnA_U-IA_150000_160000.mp4,audio_wav/ZPIZnA_U-IA_000150.wav,inter_frame/ZPIZnA_U-IA_000150.png
_-5sl7aQfnA,train,ripping paper,_-5sl7aQfnA_000851,video/_-5sl7aQfnA_851000_861000.mp4,audio_wav/_-5sl7aQfnA_000851.wav,inter_frame/_-5sl7aQfnA_000851.png
PPCiswbldl4,train,popping popcorn,PPCiswbldl4_000244,video/PPCiswbldl4_244000_254000.mp4,audio_wav/PPCiswbldl4_000244.wav,inter_frame/PPCiswbldl4_000244.png
IQ2bHS59KnI,train,helicopter,IQ2bHS59KnI_000030,video/IQ2bHS59KnI_30000_40000.mp4,audio_wav/IQ2bHS59KnI_000030.wav,inter_frame/IQ2bHS59KnI_000030.png
f7T92RHHhQ8,train,tractor digging,f7T92RHHhQ8_000000,video/f7T92RHHhQ8_0_10000.mp4,audio_wav/f7T92RHHhQ8_000000.wav,inter_frame/f7T92RHHhQ8_000000.png
V-2NWzdenFU,train,child singing,V-2NWzdenFU_000144,video/V-2NWzdenFU_144000_154000.mp4,audio_wav/V-2NWzdenFU_000144.wav,inter_frame/V-2NWzdenFU_000144.png
9HDPo1B4q2k,train,volcano explosion,9HDPo1B4q2k_000010,video/9HDPo1B4q2k_10000_20000.mp4,audio_wav/9HDPo1B4q2k_000010.wav,inter_frame/9HDPo1B4q2k_000010.png
BGqAWquu8Jk,train,"male speech, man speaking",BGqAWquu8Jk_000030,video/BGqAWquu8Jk_30000_40000.mp4,audio_wav/BGqAWquu8Jk_000030.wav,inter_frame/BGqAWquu8Jk_000030.png
